stance_coded	stance	message	cost	issue	_pkey	iter
None	None	None	0.004876999999999999	affirmative action	txt/215497350.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.00027	affirmative action	txt/2193427873.xml.txt	1
1	favor	Favor	0.0005225	affirmative action	txt/2212953270.xml.txt	1
None	None	None	0.00052	affirmative action	txt/2213159829.xml.txt	1
1	favor	"The authors' stances on affirmative action are as follows:

1. William Kidder: In Favor of affirmative action. He argues against the mismatch theory and presents evidence supporting the benefits of attending more selective universities for minority students.

2. Rosiland Jordan: In Favor of affirmative action. She believes affirmative action is necessary to address disparities in education and opportunities for minority students.

3. Jane McAlevey: In Favor of affirmative action. She emphasizes the need to expand affirmative action until a better solution to persistent racism is found and implemented.

4. Randal Maurice Jelks: In Favor of affirmative action. He supports the effectiveness of historically black colleges in promoting success for black students and challenges the assumptions of the mismatch theory.

Therefore, all four authors are in favor of affirmative action."	0.000612	affirmative action	txt/2215402698.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.000575	affirmative action	txt/2216641847.xml.txt	1
None	None	The author's stance on affirmative action is not explicitly stated in the text. Therefore, the author's stance on affirmative action is classified as None.	0.000617	affirmative action	txt/2230209410.xml.txt	1
None	None	None	0.00011699999999999998	affirmative action	txt/2233007997.xml.txt	1
-1	against	Against	0.00043799999999999997	affirmative action	txt/2234177127.xml.txt	1
1	favor	Favor	0.00017999999999999998	affirmative action	txt/2236625026.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.0005075	affirmative action	txt/2236765173.xml.txt	1
1	favor	The author of the text is in favor of affirmative action.	0.00011	affirmative action	txt/2237777942.xml.txt	1
1	favor	The author, Evan Edwards, is clearly in favor of affirmative action.	0.00020899999999999998	affirmative action	txt/2238130344.xml.txt	1
1	favor	In this text, the author is clearly in favor of affirmative action and reparations for the black community. The author expresses frustration with those who oppose these initiatives and emphasizes the importance of acknowledging and rectifying the damage caused by slavery and ongoing racial discrimination. The author advocates for real change, reparations, and a genuine apology for the historical injustices faced by the black community.	0.000611	affirmative action	txt/2244665351.xml.txt	1
None	None	The author's stance on affirmative action is None. The text does not explicitly mention affirmative action or the author's opinion on the subject. The author focuses on discussing race relations, diversity, and the historical context of Hawaii, without directly addressing affirmative action.	0.003485	affirmative action	txt/2248215580.xml.txt	1
-1	against	"The authors' stances on affirmative action are as follows:

1. Robert B. Newlin, Arlington: None. Newlin focuses on the qualities and background that a Supreme Court justice should possess, without directly addressing affirmative action.

2. Richard L. Sheffield, Columbia: Against. Sheffield criticizes the use of the term ""ordinary Americans"" and questions if it implies a sense of superiority or noblesse oblige, indicating a skepticism towards affirmative action or special consideration based on social status.

3. Harry Piotrowski, Crofton: Against. Piotrowski mentions Antonin Scalia's views on affirmative action as a ""wicked plot against our merit-based society,"" suggesting a negative stance on affirmative action."	0.0004615	affirmative action	txt/230632738.xml.txt	1
1	favor	The author of the text seems to have a favorable stance on affirmative action.	0.0008884999999999999	affirmative action	txt/2414754878.xml.txt	1
1	favor	Favor	0.0004835	affirmative action	txt/2417314051.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.00035499999999999996	affirmative action	txt/2419240626.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.0007175	affirmative action	txt/2424705741.xml.txt	1
1	favor	Favor	0.0005015	affirmative action	txt/2432777796.xml.txt	1
1	favor	Favor	0.0005545	affirmative action	txt/2444131672.xml.txt	1
1	favor	Favor	0.0006339999999999999	affirmative action	txt/2445858352.xml.txt	1
1	favor	Favor	0.000517	affirmative action	txt/2452692303.xml.txt	1
-1	against	Against	0.0005195	affirmative action	txt/2454579785.xml.txt	1
None	None	None	0.0006789999999999999	affirmative action	txt/2469478152.xml.txt	1
-1	against	Against	0.00033249999999999995	affirmative action	txt/2509403436.xml.txt	1
1	favor	The author's stance on affirmative action is leaning towards being in favor of it. They discuss how elite universities offer legacy preferences that amount to affirmative action for highly privileged children and mention that some universities have more students from the richest 1 percent than from the poorest 60 percent. They also touch on the importance of addressing root inequities and promoting programs that reduce race gaps over time, such as early childhood initiatives, baby bonds, child tax credits, job training, and a higher minimum wage.	0.001238	affirmative action	txt/2530287535.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.0005865	affirmative action	txt/2565796466.xml.txt	1
-1	against	The author of the text appears to be Against affirmative action.	0.0005515	affirmative action	txt/2582284660.xml.txt	1
-1	against	Against	0.0009404999999999999	affirmative action	txt/2628908360.xml.txt	1
-1	against	The author of the text is Against affirmative action.	0.000519	affirmative action	txt/2633115690.xml.txt	1
None	None	None	0.0015875	affirmative action	txt/2635873593.xml.txt	1
-1	against	The author of the text provided is against the current approach to teaching about race and racism in schools.	0.0007214999999999999	affirmative action	txt/2648708177.xml.txt	1
1	favor	"The authors' stance on affirmative action is in the ""Favor"" category."	0.0004475	affirmative action	txt/2682983998.xml.txt	1
-1	against	The author's stance on affirmative action is **Against**.	0.000661	affirmative action	txt/2730261179.xml.txt	1
1	favor	Favor	0.0006835	affirmative action	txt/2761519572.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.0005545	affirmative action	txt/2765919087.xml.txt	1
-1	against	Against	0.0006085	affirmative action	txt/2778538694.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it.	0.000775	affirmative action	txt/2832640273.xml.txt	1
None	None	None	0.0006209999999999999	affirmative action	txt/2832643195.xml.txt	1
-1	against	"The authors' stances on affirmative action are as follows:

1. Michael D. Schattman: None
2. Kathy Viney: Against
3. Ravin Bhatia: Against
4. Aimée La Fountain: None
5. David Dorsen: None"	0.000441	affirmative action	txt/2833402706.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it. They argue that a colorblind approach to college admissions, as seen in the aftermath of Proposition 209 in California, has led to a significant decline in Black student enrollment at state colleges and universities. The author highlights the challenges faced by Black students in gaining access to higher education and emphasizes the importance of programs that provide support and opportunities for these students. They express concern that without affirmative action, the opportunities available to Black applicants will diminish, impacting not just the students but society as a whole.	0.0006994999999999999	affirmative action	txt/2837300226.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.0002585	affirmative action	txt/293028806.xml.txt	1
None	None	None	0.00031699999999999995	affirmative action	txt/293063140.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.000578	affirmative action	txt/293087956.xml.txt	1
1	favor	The author of the text is in favor of affirmative action.	0.0005855	affirmative action	txt/293295109.xml.txt	1
-1	against	The author's stance on affirmative action is Against. The author argues that affirmative action does not lead to a more equitable society and instead redistributes inequality. They suggest that government efforts should be directed towards all individuals in need of help, regardless of their race or gender, and that affirmative action creates fixed definitions of group membership. The author also mentions concerns about the impact of affirmative action on disadvantaged individuals and suggests that a broader discussion on how to ensure equality of opportunity for all individuals would be more beneficial.	0.0007375	affirmative action	txt/307867242.xml.txt	1
None	None	None	0.0005024999999999999	affirmative action	txt/307918907.xml.txt	1
-1	against	The author of the text is clearly Against affirmative action, as they provide numerous examples and evidence of how white men have been negatively affected by affirmative action policies. The author discusses instances of reverse discrimination, the impact on white men's careers and opportunities, and the suppression of their complaints. The author argues that affirmative action has led to unfair treatment of white males and criticizes the policies as a racial spoils system with attendant corruptions. They also highlight the reluctance of journalists, academics, and politicians to address the negative impact of affirmative action on white men, suggesting a bias against discussing the issue.	0.001186	affirmative action	txt/398288078.xml.txt	1
-1	against	The author's stance on affirmative action is Against. The author criticizes the establishment civil rights groups for promoting affirmative action and racial quotas, arguing that these policies are divisive and do not address the real problems facing many black Americans. The author advocates for a focus on empowerment and opportunities based on merit and hard work instead of relying on racial preferences.	0.0008625	affirmative action	txt/398299761.xml.txt	1
None	None	The author's stance on affirmative action is None. The text does not explicitly mention affirmative action, and the focus is on comparing the views of Justice Marshall and Judge Thomas on civil rights issues.	0.0006069999999999999	affirmative action	txt/398321574.xml.txt	1
-1	against	The author's stance on affirmative action is **Against**. They express support for Ward Connerly's efforts to eliminate race-based admissions and quotas, and they criticize the current system for creating bitterness among white and Asian-heritage students. The author also discusses the California Civil Rights Initiative, which aims to outlaw quotas, and mentions the support of moderate Democrats who see affirmative action causing division in society. Overall, the author argues for a focus on individual achievement rather than institutional mandates in affirmative action policies.	0.0006154999999999999	affirmative action	txt/398441227.xml.txt	1
-1	against	The author of the text is Against affirmative action.	0.000874	affirmative action	txt/398469346.xml.txt	1
1	favor	Favor	0.0004395	affirmative action	txt/398482848.xml.txt	1
-1	against	Against	0.00032349999999999995	affirmative action	txt/398530550.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.00045699999999999994	affirmative action	txt/398538903.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it. They discuss the importance of affirmative action in providing equal opportunities and addressing historical discrimination. They provide examples of how affirmative action has been beneficial, such as in the case of the U.S. Military Academy, and highlight the need for continued programs to promote diversity and equality. The author also criticizes those who view affirmative action negatively and advocates for a more nuanced understanding of the issue.	0.000789	affirmative action	txt/398602003.xml.txt	1
-1	against	Against	0.0007685	affirmative action	txt/398612922.xml.txt	1
-1	against	Against	0.0005365	affirmative action	txt/398630711.xml.txt	1
-1	against	Against	0.000628	affirmative action	txt/398730713.xml.txt	1
None	None	None	0.0006705	affirmative action	txt/398787032.xml.txt	1
None	None	The author's stance on affirmative action is None. The text does not discuss or mention affirmative action.	0.0007959999999999999	affirmative action	txt/398788879.xml.txt	1
None	None	None	0.0007015	affirmative action	txt/398881739.xml.txt	1
None	None	None	0.0006529999999999999	affirmative action	txt/398920534.xml.txt	1
None	None	None	0.0006954999999999999	affirmative action	txt/398955309.xml.txt	1
1	favor	The author, Peter Berkowitz, is clearly in favor of incorporating conservative ideas into the curriculum of political science departments. He argues that the exclusion of conservative ideas is a disservice to students and undermines the principles of liberal education. He believes that courses on conservatism should be mandatory and that affirmative action for conservatives in hiring should be firmly rejected.	0.0007199999999999999	affirmative action	txt/399053714.xml.txt	1
None	None	None	0.000649	affirmative action	txt/399055159.xml.txt	1
-1	against	The author of the text is against affirmative action.	0.0005995	affirmative action	txt/399070959.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.0008745	affirmative action	txt/399095057.xml.txt	1
-1	against	The author of the text appears to be Against affirmative action. The text discusses various foundations and organizations that have significant influence over public policy and social programs, with a critical tone towards their power and lack of accountability. The author highlights instances where foundations have influenced the direction of organizations like the NAACP and MALDEF, as well as their impact on the media and public discourse. The text suggests that these foundations, which often have a liberal leaning, use their influence to shape public policy, including areas like civil rights, welfare, and affirmative action. Overall, the author seems to be critical of the power and influence wielded by these foundations in shaping societal and political agendas.	0.0008735	affirmative action	txt/408321836.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.0004919999999999999	affirmative action	txt/408345293.xml.txt	1
1	favor	The author's stance on affirmative action is in favor. They emphasize the importance of economic and educational opportunities for all Americans, recognize the disparities that still exist, and advocate for honest dialogue and building a society that honors the dignity of every person.	0.0005665	affirmative action	txt/408345486.xml.txt	1
-1	against	The author's stance on affirmative action is None. The author presents a nuanced view of the issue, discussing both sides of the argument and highlighting the complexities of affirmative action in university admissions. They do not explicitly state whether they are for or against affirmative action, but rather analyze the situation from a legal and constitutional perspective.	0.000464	affirmative action	txt/408354994.xml.txt	1
None	None	None	0.0006069999999999999	affirmative action	txt/408366163.xml.txt	1
None	None	The author's stance on affirmative action is None. The author discusses the progress of African Americans in higher education but does not explicitly express support or opposition to affirmative action.	0.0005359999999999999	affirmative action	txt/408439658.xml.txt	1
-1	against	Against	0.0005235	affirmative action	txt/408485014.xml.txt	1
None	None	The author's stance on affirmative action is None. The author does not take a clear position on affirmative action in the text provided.	0.0010285	affirmative action	txt/408523809.xml.txt	1
None	None	None	0.00043799999999999997	affirmative action	txt/408580425.xml.txt	1
None	None	None	0.0006569999999999999	affirmative action	txt/408649107.xml.txt	1
None	None	The author's stance on affirmative action is None. The author mentions Senator Lieberman's past questioning of affirmative action but does not explicitly take a stance on the issue themselves.	0.000486	affirmative action	txt/408654746.xml.txt	1
1	favor	The author of the text is clearly in favor of affirmative action. They reference Senator Patrick Leahy's comments about John Ashcroft opposing Bill Lann Lee's nomination due to his beliefs on affirmative action. The author questions why the same assessment cannot apply to the person running the whole department, implying that Ashcroft's stance on affirmative action could impact his role as attorney general. Therefore, the author's stance on affirmative action is in favor of it.	0.000564	affirmative action	txt/409060590.xml.txt	1
1	favor	The author of the text appears to have a neutral stance on affirmative action, as they provide statistics and comparisons without expressing a clear opinion in favor or against it.	0.000511	affirmative action	txt/409076441.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.0006405	affirmative action	txt/409108213.xml.txt	1
None	None	The author's stance on affirmative action is None. The text does not discuss affirmative action or express a clear opinion on the topic.	0.000513	affirmative action	txt/409129544.xml.txt	1
-1	against	Against	0.0005095	affirmative action	txt/409707034.xml.txt	1
1	favor	The author's stance on affirmative action is in favor, as they highlight Justice Sandra Day O'Connor's pivotal role in the Supreme Court's decision to uphold affirmative action in college admissions in 2003.	0.0004915	affirmative action	txt/409718670.xml.txt	1
-1	against	The author, Jeffrey Rosen, is against the current trend of attacks on judges and the personalization of the judiciary. He argues that judges should resist the spotlight and focus on following the law scrupulously, rather than being influenced by political pressures or personal attacks. He highlights the importance of judicial independence and the dangers of politicians and interest groups trying to manipulate the judiciary for their own agendas. He advocates for judges to avoid grandiose assertions of judicial supremacy and to uphold the principles of judicial independence.	0.001003	affirmative action	txt/409790149.xml.txt	1
None	None	None	0.0011049999999999999	affirmative action	txt/409936292.xml.txt	1
1	favor	The author's stance on affirmative action is in favor. They mention that Tel Aviv has affirmative action policies for hiring Israeli Arabs, and they highlight the city's efforts to boost welfare benefits, care for the homeless, and encourage tolerance toward gays and other minorities.	0.0007704999999999999	affirmative action	txt/410325615.xml.txt	1
-1	against	The author's stance on affirmative action is None. The author focuses on the Christian Coalition's efforts to bridge the gap between white conservatives and the African-American community through initiatives like the Samaritan Project and emphasizes the importance of racial reconciliation and cooperation across racial and cultural lines. The text does not explicitly express a clear stance for or against affirmative action.	0.000579	affirmative action	txt/418239486.xml.txt	1
1	favor	The author's stance on affirmative action in the context of police force diversity in Chicago is in favor. The author applauds Mayor Daley's strategy to promote racial and ethnic balance within the police force and criticizes those who oppose the plan, stating that job performance and diversity should be considered in promotions.	0.0003865	affirmative action	txt/418249271.xml.txt	1
None	None	None	0.00031749999999999997	affirmative action	txt/418395424.xml.txt	1
None	None	None	0.0004585	affirmative action	txt/418468478.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.0005185	affirmative action	txt/418468651.xml.txt	1
1	favor	Favor	0.0005644999999999999	affirmative action	txt/418520188.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.000296	affirmative action	txt/418548792.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it, as they support the idea of reparations as a form of redressing historical discrimination and disparities faced by African-Americans.	0.0005495	affirmative action	txt/418768610.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.00024249999999999999	affirmative action	txt/418950637.xml.txt	1
None	None	The author's stance on affirmative action is None.	0.0005405	affirmative action	txt/419118450.xml.txt	1
None	None	None	0.0004115	affirmative action	txt/419426239.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it. They argue that diversity on college campuses is important and that race-conscious admissions policies can help foster diversity and create a more inclusive educational environment. They believe that merit should not be the only admission standard and that affirmative action can help provide opportunities to students from underrepresented backgrounds. The author emphasizes the importance of diversity in higher education and the benefits it brings to all students.	0.0006554999999999999	affirmative action	txt/419493718.xml.txt	1
-1	against	Against	0.000561	affirmative action	txt/419989695.xml.txt	1
1	favor	The author of the text is clearly in favor of affirmative action. The text discusses the tensions within the Chicago Fire Department following its integration in 1968, highlighting instances of racism and the need for fairness and diversity in the department. The author supports Fire Commissioner James Joyce's commitment to addressing racism within the department and Mayor Richard Daley's stance on holding individuals accountable for their actions, including the use of racial slurs. The text emphasizes the importance of promoting fairness, integrity, and public service within the fire department, indicating a clear stance in favor of affirmative action.	0.0007784999999999999	affirmative action	txt/420033919.xml.txt	1
1	favor	The author of the text seems to be in favor of affirmative action. The text discusses the appointment of Cortez Trotter, a black man, as the new fire commissioner in the Chicago Fire Department, highlighting the importance of diversity and addressing historical issues of racial discrimination within the department. The author also mentions the importance of affirmative action in promoting diversity and equality, especially in a city that is mostly black and Latino.	0.0006205	affirmative action	txt/420116341.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.000577	affirmative action	txt/420158599.xml.txt	1
None	None	The author's stance on affirmative action is None.	0.000532	affirmative action	txt/420294538.xml.txt	1
1	favor	The author's stance on affirmative action is None. The text does not explicitly express a clear opinion in favor of or against affirmative action.	0.0007534999999999999	affirmative action	txt/420306539.xml.txt	1
-1	against	Against	0.0003095	affirmative action	txt/420549304.xml.txt	1
None	None	None	0.0005049999999999999	affirmative action	txt/420557855.xml.txt	1
1	favor	"The author's stance on affirmative action in this text is in favor. The text mentions that there is ""but a touch of affirmative action in Hamilton's story-- just enough to be fair in the unspeakably expensive world of international formula racing."" The author acknowledges the role of affirmative action in providing opportunities for individuals like Lewis Hamilton in a competitive field like Formula One racing."	0.0006039999999999999	affirmative action	txt/420558694.xml.txt	1
-1	against	Against	0.00058	affirmative action	txt/420733639.xml.txt	1
1	favor	Favor	0.0005145	affirmative action	txt/420906077.xml.txt	1
1	favor	The author of the text is in favor of Martin Luther King Jr.'s approach to addressing social issues and believes that his vision and program still hold value and relevance today.	0.000637	affirmative action	txt/421118533.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.0005385	affirmative action	txt/421152514.xml.txt	1
None	None	The author's stance on affirmative action is None. The article does not mention affirmative action or take a stance on the issue.	0.0006915	affirmative action	txt/421214771.xml.txt	1
1	favor	The author's stance on affirmative action is in favor. They believe in the importance of enforcing civil rights laws to ensure equal opportunity regardless of race, ethnicity, religion, or disability. They support the Clinton administration's proposal to boost civil rights enforcement and funding to address racial barriers and discrimination in various aspects of society.	0.000367	affirmative action	txt/421215181.xml.txt	1
None	None	The author's stance on affirmative action is None. The text does not mention or discuss affirmative action in any way.	0.000583	affirmative action	txt/421228265.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it.	0.00041099999999999996	affirmative action	txt/421303437.xml.txt	1
None	None	The author's stance on affirmative action is **None**. The author discusses the limitations and shortcomings of race-based affirmative action policies and argues for a more comprehensive approach to fighting racism that takes into account economic class differences and addresses the structural issues contributing to inequality. The author suggests that a focus solely on race-based affirmative action is not sufficient to address the economic problems faced by poor people of color.	0.000867	affirmative action	txt/421333085.xml.txt	1
None	None	None	0.000529	affirmative action	txt/421424365.xml.txt	1
None	None	None	0.0005304999999999999	affirmative action	txt/421507153.xml.txt	1
1	favor	The author of the text appears to be in favor of affirmative action, as they mention State Senate minority leader Jim Brulte's affirmative action program where he supported Republican women and minorities in their primary campaigns.	0.000594	affirmative action	txt/421508307.xml.txt	1
-1	against	Against	0.00045749999999999995	affirmative action	txt/421525331.xml.txt	1
1	favor	Favor	0.0005135	affirmative action	txt/421552708.xml.txt	1
1	favor	Favor	0.0004915	affirmative action	txt/421591042.xml.txt	1
-1	against	Against	0.00042599999999999995	affirmative action	txt/421600586.xml.txt	1
-1	against	Against	0.00030599999999999996	affirmative action	txt/421609713.xml.txt	1
-1	against	Against	0.00039949999999999995	affirmative action	txt/421647247.xml.txt	1
None	None	The author's stance on affirmative action is not explicitly stated in the text provided.	0.0006135	affirmative action	txt/421978637.xml.txt	1
-1	against	The author of the text is clearly Against affirmative action.	0.0004655	affirmative action	txt/421987509.xml.txt	1
-1	against	Against	0.0005505	affirmative action	txt/422176235.xml.txt	1
1	favor	Favor	0.0003995	affirmative action	txt/422316037.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.0005255	affirmative action	txt/423943644.xml.txt	1
1	favor	The author's stance on affirmative action is **Favor**. The author criticizes the Reagan Administration's nominations of individuals who have opposed affirmative action and have shown preferences against programs promoting equal employment opportunities.	0.0003015	affirmative action	txt/424224130.xml.txt	1
-1	against	Against	0.000558	affirmative action	txt/424505995.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it.	0.0005175	affirmative action	txt/424669038.xml.txt	1
None	None	The author's stance on affirmative action is None.	0.000534	affirmative action	txt/424890519.xml.txt	1
1	favor	Favor	0.000166	affirmative action	txt/427134596.xml.txt	1
None	None	None	0.000539	affirmative action	txt/427163446.xml.txt	1
-1	against	Against	0.00039499999999999995	affirmative action	txt/428907164.xml.txt	1
-1	against	Against	0.00048399999999999995	affirmative action	txt/429909301.xml.txt	1
-1	against	Against	0.00048349999999999993	affirmative action	txt/430675992.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it. They criticize the focus on ending affirmative action by the GOP and mention figures like Colin Powell, Jack Kemp, and J.C. Watts who favor a just reform of affirmative action rather than its abolition. The author suggests that a repeal of affirmative action would be a failure of efforts to address race and poverty issues.	0.0005705	affirmative action	txt/430810646.xml.txt	1
1	favor	The author's stance on affirmative action is in favor.	0.000458	affirmative action	txt/430872205.xml.txt	1
1	favor	Favor	0.00023299999999999997	affirmative action	txt/430898745.xml.txt	1
1	favor	The author, Lani Guinier, is in favor of affirmative action.	0.00043049999999999995	affirmative action	txt/430957877.xml.txt	1
1	favor	The author, Henry Louis Gates Jr., expresses a stance in favor of affirmative action. He discusses the historical importance of literacy for African-Americans as a tool of liberation and highlights the current challenges faced by the black community in accessing new tools of literacy in the digital age. Gates emphasizes the need for addressing the digital divide and promoting diversity in technology use, suggesting that content creation and community initiatives can help bridge the gap. He argues that African-Americans must take proactive steps to address the issue of cybersegregation to avoid facing a detrimental future outcome.	0.00076	affirmative action	txt/431248074.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it. The text describes a white supremacist's anti-affirmative action protest and contrasts it with a celebration of diversity and rejection of the notion that one race is superior to another. The author highlights the community's efforts to promote racial harmony and acceptance of differences.	0.0006035	affirmative action	txt/431493919.xml.txt	1
1	favor	Favor	0.000487	affirmative action	txt/431879654.xml.txt	1
-1	against	Against	0.0009965	affirmative action	txt/432267882.xml.txt	1
1	favor	Favor	0.0007164999999999999	affirmative action	txt/432317583.xml.txt	1
1	favor	Favor	0.0005845	affirmative action	txt/432374988.xml.txt	1
1	favor	Favor	0.0004735	affirmative action	txt/432405735.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it. The text discusses the Supreme Court's decision upholding affirmative action in university admissions and explores the challenges and debates surrounding the issue. The author presents arguments in support of affirmative action, such as the need to close the education gap and ensure equal opportunities for minority students. The text also mentions supporters of affirmative action hoping that Justice O'Connor's 25-year time frame will protect affirmative action while progress is made in closing the rift. Additionally, the text includes historical context on the development of affirmative action policies and mentions individuals who have supported affirmative action over the years.	0.001235	affirmative action	txt/432415722.xml.txt	1
1	favor	The author's stance on affirmative action is in favor of it.	0.00045299999999999995	affirmative action	txt/432419685.xml.txt	1
1	favor	Favor	0.0007084999999999999	affirmative action	txt/432471477.xml.txt	1
1	favor	The author, Ian Haney Lopez, is in favor of affirmative action. He argues that the Constitution should protect groups that suffer subordination, and he criticizes the Supreme Court for equating all race-conscious government action with racism. Lopez believes that the court should focus on ending racial subordination rather than solely on formal racial distinctions.	0.0006875	affirmative action	txt/432763623.xml.txt	1
None	None	None	0.000765	affirmative action	txt/432876223.xml.txt	1
None	None	The author's stance on affirmative action is None. The article discusses the controversy surrounding Lawrence Summers and his views on various issues at Harvard University, including affirmative action, but does not explicitly state the author's personal opinion on the matter.	0.0008105	affirmative action	txt/432991807.xml.txt	1
-1	against	Against	0.0005355	affirmative action	txt/433917131.xml.txt	1
1	favor	Favor	0.0008454999999999999	affirmative action	txt/434126284.xml.txt	1
1	favor	Favor	0.000281	affirmative action	txt/752088707.xml.txt	1
-1	against	The author's stance on affirmative action is Against.	0.000501	affirmative action	txt/759996654.xml.txt	1
-1	against	Against	0.0005359999999999999	affirmative action	txt/900173941.xml.txt	1

1	favor	The author's stance on affirmative action is in favor.	0.0005065	affirmative action	txt/1011079659.xml.txt	2
-1	against	Against	0.000531	affirmative action	txt/1014285656.xml.txt	2
1	favor	Favor	0.0006534999999999999	affirmative action	txt/1022742622.xml.txt	2
-1	against	The author of the text is Against affirmative action.	0.0005290000000000001	affirmative action	txt/1023015447.xml.txt	2
-1	against	Against	0.000158	affirmative action	txt/1034256694.xml.txt	2
-1	against	The author's stance on affirmative action is Against.	0.000229	affirmative action	txt/1099415355.xml.txt	2
None	None	The author's stance on affirmative action is None. The text primarily focuses on the Voting Rights Act and its unintended consequences, rather than discussing affirmative action.	0.0005365	affirmative action	txt/1370789528.xml.txt	2
None	None	The author of the text does not explicitly state their stance on affirmative action. Therefore, their stance can be classified as None.	0.000694	affirmative action	txt/1372854272.xml.txt	2
1	favor	Favor	0.0006509999999999999	affirmative action	txt/1519805309.xml.txt	2
1	favor	The author's stance on affirmative action is in favor.	0.0003585	affirmative action	txt/1548604795.xml.txt	2
None	None	The author's stance on affirmative action is None. The text primarily discusses the campus rape debate and the handling of sexual assault cases on college campuses, without addressing affirmative action.	0.0007340000000000001	affirmative action	txt/1652232593.xml.txt	2
-1	against	Against	0.00045549999999999996	affirmative action	txt/1667204395.xml.txt	2
None	None	The author's stance on affirmative action is None. The text primarily discusses the challenges of developing a hate-speech policy on campuses, focusing on issues related to free speech, hate speech, and defining what types of speech and conduct are impermissible. The author does not express a clear stance on affirmative action in the context of the text provided.	0.0005685	affirmative action	txt/1716194235.xml.txt	2
None	None	None	0.00048399999999999995	affirmative action	txt/1750369183.xml.txt	2
None	None	None	0.00026149999999999996	affirmative action	txt/1752156404.xml.txt	2
1	favor	"The author, Harold O. Levy, is clearly in favor of affirmative action for low-income students in elite colleges and universities. He argues that there is a significant disparity in access to higher education for smart, low-income students compared to their wealthier peers. Levy advocates for a ""poverty preference"" in admissions to level the playing field and provide academically qualified students from underprivileged backgrounds with opportunities that match their abilities. He believes that all young people in the United States should have a fair chance at academic success based on true merit, regardless of their socioeconomic status. Levy also suggests that giving more credit to low-income students for their achievements despite facing obstacles can help address the inequities in the current system."	0.0007005	affirmative action	txt/1761271674.xml.txt	2
1	favor	The author's stance on affirmative action is in favor.	0.0006315	affirmative action	txt/1774364135.xml.txt	2
1	favor	Favor	0.000453	affirmative action	txt/1799136984.xml.txt	2
-1	against	Against	9.4e-05	affirmative action	txt/1823531226.xml.txt	2
1	favor	"The author of the text appears to be in the ""None"" category regarding affirmative action. The text focuses on the upcoming confirmation hearings for Judge Neil Gorsuch and the importance of discussing his views on the Constitution, role of precedent, and how the court should adapt to changing circumstances. While the text mentions concerns about how Gorsuch's confirmation could affect progressive causes, including affirmative action, the author does not explicitly state a stance in favor or against affirmative action."	0.0007714999999999999	affirmative action	txt/1878508466.xml.txt	2
None	None	None	0.00043699999999999994	affirmative action	txt/1919844871.xml.txt	2
1	favor	Favor	0.0010375	affirmative action	txt/1951409635.xml.txt	2
1	favor	The author is clearly in favor of affirmative action, as they discuss racism, denial of racism, and the need for acknowledgment and confession of racism in American society.	0.000869	affirmative action	txt/1987023512.xml.txt	2
None	None	None	0.0005545	affirmative action	txt/2009409469.xml.txt	2
-1	against	Against	0.0005114999999999999	affirmative action	txt/2053215813.xml.txt	2
None	None	None	0.0005434999999999999	affirmative action	txt/2065768718.xml.txt	2
1	favor	Favor	0.000332	affirmative action	txt/2065977608.xml.txt	2
1	favor	The author's stance on affirmative action is in Favor.	0.0005875	affirmative action	txt/2090998076.xml.txt	2
1	favor	Favor	0.000489	affirmative action	txt/2099964529.xml.txt	2
None	None	None	0.0008579999999999999	affirmative action	txt/2100741387.xml.txt	2
1	favor	The authors of the text are in favor of affirmative action.	0.000334	affirmative action	txt/2138443158.xml.txt	2
-1	against	Against	0.000489	affirmative action	txt/2154417607.xml.txt	2
None	None	None	0.004876999999999999	affirmative action	txt/215497350.xml.txt	2
