stance_coded	stance	message	cost	issue	_pkey	iter
	None	The author's stance on affirmative action is not relevant to the text provided.	0.0006769999999999999	affirmative action	txt/1519805309.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. They acknowledge the complexities and potential pitfalls of using race as a factor in admissions but ultimately argue in support of the University of Texas at Austin's affirmative-action program as a means to achieve diversity and consider individual circumstances beyond just the top 10 percent program. They suggest that a carefully designed affirmative-action program can be constitutional and beneficial in creating a diverse student body.	0.00047349999999999996	affirmative action	txt/1548604795.xml.txt	1
2	neutral	Neutral	0.0006915	affirmative action	txt/1652232593.xml.txt	1
0	strongly_against	Strongly against	0.0004655	affirmative action	txt/1667204395.xml.txt	1
1	somewhat_against	The author, Erwin Chemerinsky, is somewhat in favor of developing a hate-speech policy on campuses. He acknowledges the challenges and complexities involved in balancing freedom of speech with preventing hate speech, and suggests drafting a policy that focuses on reaffirming the importance of free expression while defining what types of speech and conduct are not constitutionally protected. He emphasizes the importance of universities speaking out against inflammatory speech targeting members of the university community, while also recognizing the difficulties in finding a solution that satisfies all parties involved.	0.000628	affirmative action	txt/1716194235.xml.txt	1
2	neutral	The author's stance on affirmative action is neutral. The author discusses how politics is increasingly shaped by moral issues such as affirmative action, among others, but does not explicitly express a strong opinion for or against it. The focus of the text is more on the phenomenon of the politics of self-esteem and the impact of moral issues on politics.	0.00059	affirmative action	txt/1750369183.xml.txt	1
	None	Not relevant to.	0.00027299999999999997	affirmative action	txt/1752156404.xml.txt	1
4	strongly_in_favor	Strongly in favor.	0.0005005	affirmative action	txt/1761271674.xml.txt	1
3	somewhat_in_favor	Somewhat in favor	0.000628	affirmative action	txt/1774364135.xml.txt	1
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor.	0.000475	affirmative action	txt/1799136984.xml.txt	1
0	strongly_against	Strongly against	0.000104	affirmative action	txt/1823531226.xml.txt	1
2	neutral	Neutral	0.0006435	affirmative action	txt/1878508466.xml.txt	1
2	neutral	Neutral	0.00044399999999999995	affirmative action	txt/1919844871.xml.txt	1
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor.	0.0010595	affirmative action	txt/1951409635.xml.txt	1
	None	The author's stance on affirmative action is not directly relevant to the text provided. The focus of the text is on the denial of racism and the historical context of racism in America.	0.000882	affirmative action	txt/1987023512.xml.txt	1
	None	The author's stance on affirmative action is not directly relevant to the text provided.	0.000584	affirmative action	txt/2009409469.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against.	0.0005335	affirmative action	txt/2053215813.xml.txt	1
	None	The author's stance on affirmative action is not relevant to the text provided.	0.0005715	affirmative action	txt/2065768718.xml.txt	1
1	somewhat_against	"The authors' stances on affirmative action can be classified as follows:

1. Mallory Duncan from Paris: Somewhat in favor of affirmative action. Duncan argues that affirmative action has historically benefited a wide array of students and criticizes the current administration's focus on denying opportunities to black and brown students.

2. Michael Farzan from Juno Beach, FL: Strongly in favor of affirmative action. Farzan suggests expanding affirmative action efforts to include consideration of economic status in addition to race, to combat social mobility issues and lessen divisiveness.

3. Tom O'Hare from Boston: Strongly in favor of affirmative action. O'Hare emphasizes the importance of treating African-Americans and Latinos as equals in all aspects of life, including college admissions, to promote equal opportunity and acknowledge their full potential.

4. Tom Barnard from Shaker Heights, Ohio: Neutral stance. Barnard questions the inconsistency in the Trump administration's approach to diversity, pointing out the acceptance of lower-scoring male applicants for gender diversity without historical discrimination against men in education."	0.0006495	affirmative action	txt/2065977608.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author acknowledges Governor Pete Wilson's implementation of affirmative-action hiring practices and expresses appreciation for his efforts to alleviate problems faced by America's minorities. However, the author also criticizes Governor Wilson for later working to eliminate affirmative action at the University of California and beyond, stating that this action radicalized college students.	0.0006875	affirmative action	txt/2090998076.xml.txt	1
0	strongly_against	The author, Erwin Chemerinsky, is strongly against the comparison of justices to umpires and argues that justices' decisions are influenced by their ideologies and views. He emphasizes that interpreting the Constitution involves value choices and cannot be solely based on the text or original understanding. Chemerinsky criticizes the misleading presentation of constitutional law by Kavanaugh and highlights the importance of understanding the role of justices in the Supreme Court. In the context of affirmative action and other constitutional issues, the author's stance would be classified as strongly against.	0.0006485	affirmative action	txt/2099964529.xml.txt	1
	None	The author's stance on affirmative action is not explicitly mentioned in the text provided.	0.0008875	affirmative action	txt/2100741387.xml.txt	1
	None	The author's stance on affirmative action is not relevant to this text.	0.000344	affirmative action	txt/2138443158.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against.	0.000511	affirmative action	txt/2154417607.xml.txt	1
	None	The author's stance on affirmative action is not explicitly discussed in the text. The main focus is on the career and personality of Daniel Patrick Moynihan, a former senator.	0.004934999999999999	affirmative action	txt/215497350.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.000278	affirmative action	txt/2193427873.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author, Dr. Carlotta Berry, discusses the challenges she faces as an African-American woman in a predominantly Caucasian- and male-dominated field. She mentions the impact of anti-affirmative-action ideologues on the perception of individuals who may have benefited from such policies. While she doesn't explicitly mention affirmative action, her experiences and the disparities she highlights suggest a leaning towards supporting policies that aim to address diversity and inclusion in academia.	0.0006749999999999999	affirmative action	txt/2212953270.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.0005434999999999999	affirmative action	txt/2213159829.xml.txt	1
4	strongly_in_favor	"The authors' stances on affirmative action are as follows:

1. William Kidder: Strongly in favor of affirmative action.
2. Rosiland Jordan: Strongly in favor of affirmative action.
3. Jane McAlevey: Strongly in favor of affirmative action.
4. Randal Maurice Jelks: Strongly in favor of affirmative action."	0.0004915	affirmative action	txt/2215402698.xml.txt	1
2	neutral	Neutral	0.0005669999999999999	affirmative action	txt/2216641847.xml.txt	1
	None	The author's stance on affirmative action is not directly relevant to the text provided.	0.000604	affirmative action	txt/2230209410.xml.txt	1
2	neutral	Neutral	0.0001235	affirmative action	txt/2233007997.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.00046049999999999997	affirmative action	txt/2234177127.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. They acknowledge the complexities of the Piscataway case and the importance of maintaining racial diversity in the workplace but also recognize the potential legal challenges and limitations of using race as a factor in employment decisions.	0.00026199999999999997	affirmative action	txt/2236625026.xml.txt	1
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor.	0.0005155	affirmative action	txt/2236765173.xml.txt	1
3	somewhat_in_favor	The author of the text is somewhat in favor of affirmative action.	0.0001185	affirmative action	txt/2237777942.xml.txt	1
4	strongly_in_favor	The author of the text is strongly in favor of affirmative action.	0.0002145	affirmative action	txt/2238130344.xml.txt	1
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor. They express a strong belief in the need for reparations to address the lasting effects of slavery and racial discrimination on the black community. They criticize those who oppose reparations, highlighting the ongoing inequalities and injustices faced by black Americans. The author emphasizes the importance of acknowledging and rectifying the historical wrongs through reparations, advocating for real change and a real apology.	0.0006325	affirmative action	txt/2244665351.xml.txt	1
2	neutral	Neutral	0.0034185	affirmative action	txt/2248215580.xml.txt	1
1	somewhat_against	"The authors' stances on affirmative action can be classified as follows:

1. Robert B. Newlin, Arlington: Somewhat against - He suggests that President Obama should nominate a logical, clear thinker with a proven record of problem-solving, without mentioning affirmative action directly. This stance implies a preference for merit-based selection rather than considering factors like diversity or representation.

2. Richard L. Sheffield, Columbia: Not relevant - While he criticizes the use of the term ""ordinary Americans"" and questions the implications behind it, there is no direct mention or stance on affirmative action in his letter.

3. Harry Piotrowski, Crofton: Not relevant - He mentions Antonin Scalia's views on affirmative action but does not clearly state his own stance on the issue.

Overall, the authors' stances on affirmative action vary, with one being somewhat against and the others not directly addressing the topic in their letters."	0.0005254999999999999	affirmative action	txt/230632738.xml.txt	1
2	neutral	Neutral	0.0008745	affirmative action	txt/2414754878.xml.txt	1
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor.	0.0005049999999999999	affirmative action	txt/2417314051.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against. The text mentions the Trump administration's backing for lawsuits against affirmative action in college admissions as part of the criticism towards the Department of Justice's course under that administration.	0.0004115	affirmative action	txt/2419240626.xml.txt	1
0	strongly_against	The author is strongly against affirmative action.	0.0007199999999999999	affirmative action	txt/2424705741.xml.txt	1
	None	The author's stance on affirmative action is not directly addressed in the text provided. The focus of the text is on highlighting the historic moment of Senator Kamala Harris being chosen as Joe Biden's vice-presidential running mate and the significant role of Black women in politics. The author emphasizes the hard work and political power of Black women in shaping the Democratic Party and advocating for their community. The text does not express a clear stance on affirmative action.	0.0006375	affirmative action	txt/2432777796.xml.txt	1
	None	The author's stance on affirmative action is not directly relevant in the text provided.	0.0005825	affirmative action	txt/2444131672.xml.txt	1
	None	The author's stance on affirmative action is not relevant to this text.	0.000659	affirmative action	txt/2445858352.xml.txt	1
4	strongly_in_favor	Strongly in favor	0.000527	affirmative action	txt/2452692303.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.000543	affirmative action	txt/2454579785.xml.txt	1
	None	The author's stance on affirmative action is not relevant to the text provided.	0.000707	affirmative action	txt/2469478152.xml.txt	1
0	strongly_against	The author of the text is strongly against affirmative action, specifically in the context of the Marin County UBI program. The author argues that the race-based criteria for eligibility in the program is legally dubious, morally unjust, and perpetuates racial discord. The author believes that excluding individuals based on their skin color is a form of racial injustice and criticizes the program for discriminating against certain individuals based on race.	0.00045949999999999995	affirmative action	txt/2509403436.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author criticizes legacy preferences in elite universities, which they describe as a form of affirmative action for highly privileged children. They also mention the issue of unequal schools for Black children resulting from a financing system that favors wealthy white Americans. The author seems to suggest that these practices contribute to racial inequities and disparities in education.	0.0012105	affirmative action	txt/2530287535.xml.txt	1
	None	The author's stance on affirmative action is not directly addressed in the provided text.	0.000601	affirmative action	txt/2565796466.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author discusses how issues like affirmative action have proved surprisingly unpopular with the very voters of color they were supposed to woo, suggesting a skepticism towards the effectiveness or popularity of such policies.	0.000611	affirmative action	txt/2582284660.xml.txt	1
2	neutral	Neutral	0.0009475	affirmative action	txt/2628908360.xml.txt	1
	None	The author's stance on affirmative action is not directly addressed in the text provided.	0.000535	affirmative action	txt/2633115690.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.001611	affirmative action	txt/2635873593.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against.	0.000715	affirmative action	txt/2648708177.xml.txt	1
	None	The authors' stances on affirmative action are not directly relevant to the text provided.	0.000456	affirmative action	txt/2682983998.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author presents the viewpoints of individuals who challenge the assumption that affirmative action has advanced diversity on campus and argue for the efficacy of race-neutral alternatives. Additionally, the author mentions Justin Driver's middle path proposal between the full repeal of affirmative action and its persistence on campus, suggesting a critical perspective on the current state of affirmative action in higher education.	0.0007685	affirmative action	txt/2730261179.xml.txt	1
1	somewhat_against	Somewhat against	0.0006919999999999999	affirmative action	txt/2761519572.xml.txt	1
0	strongly_against	"The author's stance on affirmative action is strongly against. The author argues that affirmative action has evolved into a ""war on achievers"" and criticizes the implementation of equity agendas in schools, particularly in Fairfax County, Virginia. The author highlights instances where Asian-American students have been negatively impacted by policies aimed at increasing diversity and equity in education. The author portrays affirmative action as detrimental to high-achieving students and suggests that it undermines merit-based systems."	0.00068	affirmative action	txt/2765919087.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against. He advocates for the elimination of affirmative action across the American economy and criticizes race-based hiring preferences in federal contractors.	0.000665	affirmative action	txt/2778538694.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against.	0.000779	affirmative action	txt/2832640273.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against.	0.000643	affirmative action	txt/2832643195.xml.txt	1
	None	The authors' stances on affirmative action are not relevant to in the provided text.	0.0003865	affirmative action	txt/2833402706.xml.txt	1
4	strongly_in_favor	The author's stance on affirmative action is strongly in favor. They believe that affirmative action is crucial in providing opportunities for Black students, especially those facing significant challenges, to access higher education. The author highlights the negative impact of Proposition 209 in California, which led to a significant decline in Black student enrollment in state colleges and universities. They emphasize the importance of programs like Black College Success in supporting and guiding Black students through the college application process and beyond. The author expresses concerns about the potential diminishing opportunities for Black applicants in a post-affirmative action world, indicating a strong support for affirmative action policies.	0.0007215	affirmative action	txt/2837300226.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The text discusses the importance of diversity, the efforts made by UC Irvine to promote diversity, and the potential challenges faced in increasing the representation of women and minorities among faculty members. The author acknowledges the distinction between diversity and affirmative action but supports the idea of promoting diversity and creating opportunities for individuals from different backgrounds.	0.0003585	affirmative action	txt/293028806.xml.txt	1
2	neutral	Neutral	0.00032399999999999996	affirmative action	txt/293063140.xml.txt	1
1	somewhat_against	"The author's stance on affirmative action is somewhat in favor. The mention of the ""anti-affirmative action initiative"" in the text suggests that the author is not supportive of measures that are against affirmative action. Additionally, the author highlights the contributions of various leaders, many of whom were migrants and immigrants, suggesting a positive view towards diversity and inclusion."	0.0006735	affirmative action	txt/293087956.xml.txt	1
4	strongly_in_favor	The author of the text is strongly in favor of affirmative action. The text discusses the controversy surrounding the elimination of race and gender preferences in admissions and hiring within the UC system, highlighting the opposition from various groups, including the Faculty Senate, chancellors, and activists. The author criticizes the regents' decision and supports the implementation of socioeconomic criteria in place of race and gender preferences. The author also emphasizes the importance of providing opportunities for underprivileged students and criticizes the political motivations behind the regents' actions.	0.0007304999999999999	affirmative action	txt/293295109.xml.txt	1
1	somewhat_against	Somewhat against	0.0006004999999999999	affirmative action	txt/307867242.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against. They acknowledge the positive intentions behind affirmative action efforts but express concerns about the potential negative impacts, such as the perception of lowered standards, creating barriers for white males, and the potential for hiring based on race rather than qualifications. They emphasize the importance of nondiscrimination and the focus on meritocracy in hiring practices.	0.000616	affirmative action	txt/307918907.xml.txt	1
0	strongly_against	"The author's stance on affirmative action is strongly against. The author presents a detailed analysis of how affirmative action has negatively impacted white men, providing examples of individuals who have faced discrimination, lost opportunities, and experienced frustration and resentment due to preferential policies. The author criticizes affirmative action for creating a ""racial spoils system"" and argues that white men's complaints should not be dismissed or suppressed, as doing so only perpetuates injustices and hinders honest discussion on the topic. The author also highlights the fear of being labeled racist that prevents open dialogue and acknowledges the class split in white reactions to affirmative action, noting a more militant response from working-class individuals."	0.001214	affirmative action	txt/398288078.xml.txt	1
0	strongly_against	The author's stance on affirmative action can be classified as strongly against. The author criticizes establishment civil rights groups for prioritizing affirmative action and racial quotas, arguing that such policies are divisive and do not address the real problems facing many black Americans. The author advocates for a focus on empowerment issues and individual merit rather than race-based preferences.	0.000868	affirmative action	txt/398299761.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against.	0.0005735	affirmative action	txt/398321574.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against. They express disapproval of admissions quotas based on race, advocate for alternatives to race-based admissions, criticize government redistribution, and oppose minority set-asides for contracts. They also highlight the negative impact on white and Asian-heritage students, criticize adamant defenders of quotas, and support initiatives to outlaw quotas and return the focus to individual achievement.	0.0005895	affirmative action	txt/398441227.xml.txt	1
0	strongly_against	The author’s stance on affirmative action is strongly against.	0.0008824999999999999	affirmative action	txt/398469346.xml.txt	1
4	strongly_in_favor	The author of the text is strongly in favor of a capital gains tax cut as a means to stimulate economic growth, create job opportunities for the black community, and support black-owned businesses. The author believes that such a tax cut would lead to an increased flow of venture capital to black-controlled companies, ultimately reducing the need for affirmative action. The author argues that a capital gains tax cut would benefit not only the black community but also strengthen the Congressional Black Caucus by allowing them to form alliances and deliver for their constituents. The stance on affirmative action is not directly addressed in the text.	0.000616	affirmative action	txt/398482848.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against. They criticize President Clinton's nomination of Alexis Herman as Labor Secretary, highlighting what they perceive as quota-mongering and a programmatic mindset displayed in documents related to affirmative action efforts. The author expresses concern about the Democratic Party's practices and suggests that the nominee lacks the judgment and sensitivity required for the role due to her involvement in such initiatives.	0.0004475	affirmative action	txt/398530550.xml.txt	1
1	somewhat_against	The author's stance on affirmative action can be classified as somewhat against. The author criticizes the all-or-nothing approach taken by some proponents of affirmative action and advocates for the importance of making useful distinctions in public discourse. The author highlights a case where the FCC's set-aside policy was challenged in court and raises concerns about the gaming of such programs, suggesting that a color-blind policy in this area makes sense. Overall, the author seems to have reservations about certain aspects of affirmative action and supports a more nuanced approach to the issue.	0.0006095	affirmative action	txt/398538903.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.000682	affirmative action	txt/398602003.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against.	0.0007905	affirmative action	txt/398612922.xml.txt	1
0	strongly_against	Strongly against	0.0005464999999999999	affirmative action	txt/398630711.xml.txt	1
	None	The author's stance on affirmative action is not relevant to the text provided.	0.0006559999999999999	affirmative action	txt/398730713.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author highlights the importance of diversity management and the challenges faced by companies in integrating minority employees. They also discuss the benefits of informal networks and the need for companies to actively address racial disparities in the workplace. The author acknowledges the complexities of affirmative action and advocates for a nuanced understanding of the issues at hand.	0.0007855	affirmative action	txt/398787032.xml.txt	1
	None	The author's stance on affirmative action is not directly relevant to the text provided. The text primarily discusses a fictional plot involving terrorism, government negotiations, and political decisions, with a focus on the potential consequences and implications of such actions.	0.0008419999999999999	affirmative action	txt/398788879.xml.txt	1
1	somewhat_against	The author of the text appears to be somewhat against affirmative action. The author highlights a debate where Kathleen Kennedy Townsend criticized her competitor's opposition to affirmative action based on race, using strong language and historical references to support her stance. The author also mentions that this approach might have turned off white voters and questions the effectiveness of such demagoguery. Additionally, the author discusses the potential negative impact of politicizing the issue of gun control in the context of the gubernatorial race, implying a critical view of using personal tragedies for political gain.	0.0008675	affirmative action	txt/398881739.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author criticizes the manipulation and politicalization of the judiciary by liberal interest groups, as evidenced by the memos showing coordination between Democratic senators and these groups in deciding which judges get through. The author specifically highlights a case where Democrats were asked to delay nominees based on the potential influence on a specific case regarding affirmative action. This suggests a negative view of how affirmative action is being used as a political tool rather than based on principled differences of opinion.	0.00081	affirmative action	txt/398920534.xml.txt	1
2	neutral	Neutral	0.0007025	affirmative action	txt/398955309.xml.txt	1
0	strongly_against	The author, Peter Berkowitz, is strongly against the exclusion of conservative ideas from the curriculum of political science departments in universities. He argues that the omission of conservative thought goes against the requirements of a liberal education and objective study of political science. Berkowitz believes that courses on conservatism should be mandatory for political science students and that affirmative action for conservatives in university hiring should be firmly rejected. He advocates for a more balanced approach in teaching political ideologies to promote a better understanding between left and right, ultimately aiming to advance liberal education's goal of forming free and well-furnished minds.	0.0007975	affirmative action	txt/399053714.xml.txt	1
2	neutral	Neutral	0.0006559999999999999	affirmative action	txt/399055159.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against.	0.000608	affirmative action	txt/399070959.xml.txt	1
0	strongly_against	The author, Dorothy Rabinowitz, is strongly against affirmative action based on the stance presented in the text. She criticizes the actions taken by the university's affirmative action officers in the case of Keith Sampson, highlighting what she perceives as an overzealous and irrational response to a student reading a book. Rabinowitz portrays the incident as an example of hypersensitivity and unjust treatment fueled by a mindset she believes is prevalent not only on college campuses but also in wider societal contexts, including the political realm.	0.001021	affirmative action	txt/399095057.xml.txt	1
2	neutral	Neutral	0.0006825	affirmative action	txt/408321836.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. They acknowledge the complexities and inconsistencies surrounding racial fairness but ultimately lean towards supporting affirmative action as a means to achieve a more equitable society. They believe in the importance of leveling the playing field before insisting on colorblindness and highlight examples of affirmative action leading to positive outcomes, such as the increased representation of black quarterbacks in the NFL.	0.000598	affirmative action	txt/408345293.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor.	0.0005195	affirmative action	txt/408345486.xml.txt	1
1	somewhat_against	Somewhat against	0.000381	affirmative action	txt/408354994.xml.txt	1
2	neutral	Neutral	0.000614	affirmative action	txt/408366163.xml.txt	1
	None	The author's stance on affirmative action is not relevant to the text provided. The text mainly discusses the progress and challenges faced by African Americans in higher education, without directly addressing affirmative action.	0.000549	affirmative action	txt/408439658.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against. The author criticizes Bill Bradley for not considering the negative impacts of affirmative action and other aspects of the racial spoils system, implying that these policies contribute to the perpetuation of racial divisions and hinder the goal of reaching a society where race does not matter. The author argues that Bradley's focus on identity politics and affirmative action is misguided and suggests that these policies are not conducive to overcoming racial divisions.	0.000664	affirmative action	txt/408485014.xml.txt	1
2	neutral	Neutral	0.000998	affirmative action	txt/408523809.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author explores the complexities of race relations and how white conservatives have supported African American candidates like Alan Keyes based on their political views rather than race. The author seems to appreciate the idea that individuals can look beyond race and judge others based on character and philosophy.	0.0005395	affirmative action	txt/408580425.xml.txt	1
2	neutral	Neutral	0.000664	affirmative action	txt/408649107.xml.txt	1
2	neutral	Neutral	0.00044349999999999994	affirmative action	txt/408654746.xml.txt	1
0	strongly_against	The author of the text is strongly against affirmative action.	0.000454	affirmative action	txt/409060590.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat neutral. The text provides statistics on the diversity of President Bush's appointments, comparing them to previous administrations, without explicitly expressing a strong opinion for or against affirmative action.	0.0005329999999999999	affirmative action	txt/409076441.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against.	0.000649	affirmative action	txt/409108213.xml.txt	1
1	somewhat_against	The author's stance on affirmative action is somewhat against. The author praises President Bush for his political intelligence and strategic approach to satisfying different voter groups, including his core supporters. The author mentions affirmative action as one of the nonnegotiable demands of the core supporters, implying that it is a contentious issue that needs to be addressed to maintain support from that group. The author acknowledges that the swings (undecided voters) do not want to waste time and energy fighting about racial profiling, suggesting that addressing issues like affirmative action can help please swing voters. Overall, the author seems to view affirmative action as a potentially divisive issue that needs to be strategically managed in the political landscape described.	0.0006835	affirmative action	txt/409129544.xml.txt	1
0	strongly_against	Strongly against	0.0005194999999999999	affirmative action	txt/409707034.xml.txt	1
2	neutral	The author of the text appears to have a neutral stance on affirmative action. The text provides a factual account of Justice Sandra Day O'Connor's role in the Supreme Court's decision on affirmative action in college admissions without expressing a clear opinion for or against it.	0.0005149999999999999	affirmative action	txt/409718670.xml.txt	1
2	neutral	Neutral	0.0008629999999999999	affirmative action	txt/409790149.xml.txt	1
2	neutral	Neutral	0.001112	affirmative action	txt/409936292.xml.txt	1
	None	The author's stance on affirmative action is not relevant to the text provided.	0.0007235	affirmative action	txt/410325615.xml.txt	1
1	somewhat_against	The author's stance on affirmative action appears to be somewhat against. The text mentions that Ralph Reed, as executive director of the Christian Coalition, has vigorously opposed mainstream civil rights leaders on key issues such as affirmative action. The author also discusses how Reed has called for making amends for past wrongs related to black liberation, but the overall tone suggests a skepticism or cautiousness towards Reed's initiatives and the potential political motivations behind them.	0.000613	affirmative action	txt/418239486.xml.txt	1
4	strongly_in_favor	The author of the text is strongly in favor of affirmative action in the context of diversifying the police force in Chicago. The author supports Mayor Richard Daley's strategy to promote racial and ethnic balance within the police department, applauding the decision to consider job performance alongside written test results for promotions to the rank of sergeant. The author criticizes those who oppose the plan, particularly police union bosses, and highlights the importance of considering factors beyond test scores in evaluating the effectiveness of police officers in their roles. The author acknowledges the imperfections in Daley's plan but ultimately expresses support for the initiative.	0.000482	affirmative action	txt/418249271.xml.txt	1
	None	The author's stance on affirmative action is not relevant to the text provided.	0.0003455	affirmative action	txt/418395424.xml.txt	1
1	somewhat_against	The author's stance on affirmative action appears to be somewhat against. They acknowledge the concerns raised by Professor Graglia regarding the underachievement of minorities at selective institutions and recognize his right to oppose affirmative action. However, they also point out the importance of considering socioeconomic circumstances, historical factors, and the potential impact of racism on minority achievement. The author emphasizes the need for a nuanced and complicated discussion on these issues rather than outright condemnation.	0.000593	affirmative action	txt/418468478.xml.txt	1
0	strongly_against	The author of the text is strongly against affirmative action.	0.000527	affirmative action	txt/418468651.xml.txt	1
3	somewhat_in_favor	The author of the text is somewhat in favor of affirmative action. They highlight the importance of increasing accessibility to job training programs for black working women to boost their income levels. The author suggests that affirmative action programs designed to increase diversity and address historical wrongs along racial and gender lines are necessary. They advocate for expanding job training opportunities for all individuals and emphasize the benefits of investing in human capital through on-the-job training. The text also mentions the need for businesses to ensure equal access to training programs and avoid channeling women, particularly black women, into stereotypical roles.	0.0007379999999999999	affirmative action	txt/418520188.xml.txt	1
4	strongly_in_favor	The author's stance on affirmative action in this text is strongly in favor.	0.000309	affirmative action	txt/418548792.xml.txt	1
4	strongly_in_favor	The author of the text is strongly in favor of affirmative action, specifically in the context of reparations for African-Americans. They argue for the justification of reparations as compensation for historical injustices and advocate for addressing the economic and social disparities faced by black Americans. The author supports the idea of reparations as a means to redress the legacy of racism and discrimination in the United States.	0.0006180000000000001	affirmative action	txt/418768610.xml.txt	1
0	strongly_against	The author of the text is strongly against affirmative action.	0.0002495	affirmative action	txt/418950637.xml.txt	1
2	neutral	Neutral	0.000534	affirmative action	txt/419118450.xml.txt	1
0	strongly_against	The author's stance on affirmative action is strongly against.	0.0004335	affirmative action	txt/419426239.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. They argue that diversity on college campuses is important, and promoting diversity through race-conscious admissions policies can be beneficial. They acknowledge the importance of considering race and ethnicity in admissions to ensure a diverse student body and promote understanding and tolerance among individuals of different backgrounds.	0.000628	affirmative action	txt/419493718.xml.txt	1
2	neutral	The author's stance on affirmative action appears to be neutral. The article primarily focuses on corruption and fraud within government contracts, particularly involving the mayor of Chicago and his connections. While the article mentions affirmative action in the context of a fraud scheme related to minority-owned businesses not receiving contracts, the author's main emphasis is on government corruption and misuse of taxpayer dollars rather than specifically on affirmative action itself.	0.0006835	affirmative action	txt/419989695.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The author mentions that Fire Commissioner James Joyce has advanced the cause of affirmative action by promoting minorities, and acknowledges that affirmative action is about fairness. The author also highlights the resentment among some individuals who feel that accelerated promotion of minorities is unfair to some whites. However, the author emphasizes that regardless of any frustrations or resentments, it is not acceptable for anyone to express bigotry in any form, especially in the context of the racist incidents within the Chicago Fire Department.	0.0007705	affirmative action	txt/420033919.xml.txt	1
3	somewhat_in_favor	The author's stance on affirmative action is somewhat in favor. The article discusses the appointment of Cortez Trotter, a black man, as the new fire commissioner in the context of racial controversies within the Chicago Fire Department. The author highlights the importance of diversity and addressing human relations and diversity problems within the department. Additionally, the author mentions Trotter's push for affirmative action policies while dealing with a union opposed to racial preferences.	0.000632	affirmative action	txt/420116341.xml.txt	1
0	strongly_against	The author of the text appears to be strongly against affirmative action. The text criticizes the allocation of $100 million in affirmative action contracts to individuals who allegedly pretended to be minorities, particularly highlighting the case of the Duff family and their connections to Mayor Richard Daley's administration. The author expresses disbelief and disdain towards the situation, questioning the legitimacy and fairness of allowing individuals to falsely claim minority status for financial gain. The tone of the text suggests a strong opposition to the misuse and manipulation of affirmative action policies for personal benefit.	0.000725	affirmative action	txt/420158599.xml.txt	1
2	neutral	Neutral	0.0005254999999999999	affirmative action	txt/420294538.xml.txt	1
2	neutral	Neutral	0.0007214999999999999	affirmative action	txt/420306539.xml.txt	1
